e_type,e_machine,e_version,e_entry,e_phoff,e_shoff,e_flags,e_ehsize,e_phentsize,e_phnum,e_shentsize,e_shnum,e_shstrndx,num_sections,sections_executable,sections_writable,sections_allocatable,sections_progbits,sections_nobits,sections_symtab,sections_dynsym,sections_strtab,sections_rela,sections_rel,sections_dynamic,sections_note,section_size_min,section_size_max,section_size_mean,section_size_total,num_segments,segments_executable,segments_writable,segments_readable,segments_load,segments_dynamic,segments_interp,segments_note,segments_gnu_stack,segments_gnu_relro,num_symbols,num_functions,num_objects,num_global_symbols,num_local_symbols,num_weak_symbols,num_undefined_symbols,num_libraries_needed,num_dynamic_entries,has_rpath,has_runpath,has_soname,file_size,label
3,62,1,14752,64,20928,0,64,56,13,64,32,31,32,6,7,29,14,1,0,1,2,2,0,1,3,0,6185,460.125,14724,13,1,3,13,4,1,1,2,1,1,45,35,6,39,1,5,39,2,34,0,0,0,22976,0
3,62,1,17360,64,168848,0,64,56,13,64,30,29,30,6,7,27,14,1,0,1,2,2,0,1,3,0,121162,8009.3,240279,13,1,3,13,4,1,1,2,1,1,85,76,5,80,1,4,85,2,28,0,0,0,170768,0
3,62,1,12512,64,25304,0,64,56,13,64,31,30,31,6,7,27,15,1,0,1,2,2,0,1,3,0,5202,578.2903225806451,17927,13,1,3,13,4,1,1,2,1,1,48,38,6,43,1,4,48,1,27,0,0,0,27288,0
2,62,1,4238592,64,150048,0,64,56,10,64,32,31,32,4,9,28,12,1,0,1,2,2,0,1,4,0,90152,4734.125,151492,10,1,4,10,2,1,1,2,1,1,314,279,28,304,1,9,305,5,29,0,0,0,152096,0
3,62,1,1229264,64,11742456,0,64,56,14,64,32,31,32,6,8,29,15,2,0,1,2,2,0,1,3,0,7189298,370698.71875,11862359,14,1,3,14,4,1,1,2,1,1,939,828,105,926,1,12,904,21,47,0,0,0,11744504,0
3,62,1,26992,64,41416,0,64,56,13,64,31,30,31,6,7,27,15,1,0,1,2,2,0,1,3,0,12057,1085.5806451612902,33653,13,1,3,13,4,1,1,2,1,1,102,91,7,97,1,4,102,4,30,0,0,0,43400,0
3,62,1,60064,64,463496,0,64,56,13,64,31,30,31,6,7,28,15,1,0,1,2,2,0,1,3,0,186672,14631.774193548386,453585,13,1,3,13,4,1,1,2,1,1,466,461,1,461,1,4,466,11,37,0,0,0,465480,0
3,62,1,11888,64,33216,0,64,56,13,64,31,30,31,6,7,27,15,1,0,1,2,2,0,1,3,0,10802,691.3870967741935,21433,13,1,3,13,4,1,1,2,1,1,59,47,8,54,1,4,59,1,27,0,0,0,35200,0
3,62,1,11872,64,45648,0,64,56,13,64,31,30,31,6,7,27,15,1,0,1,2,2,0,1,3,0,16114,1227.9032258064517,38065,13,1,3,13,4,1,1,2,1,1,71,58,9,66,1,4,64,1,27,0,0,0,47632,0
3,62,1,27504,64,78688,0,64,56,13,64,33,32,33,6,8,29,16,1,0,1,2,2,0,1,4,0,29168,2266.5757575757575,74797,13,1,3,13,4,1,1,2,1,1,223,208,11,218,1,4,223,2,29,0,1,0,80800,0
3,62,1,16400,64,111944,0,64,56,13,64,32,31,32,6,8,28,16,1,0,1,2,2,0,1,3,0,73731,4919.4375,157422,13,1,3,13,4,1,1,2,1,1,120,105,11,113,1,6,103,2,28,0,0,0,113992,0
3,62,1,11536,64,32704,0,64,56,13,64,29,28,29,6,6,26,13,1,0,1,2,2,0,1,3,0,8229,899.4137931034483,26083,13,1,3,13,4,1,1,2,1,1,37,32,1,32,1,4,37,2,28,0,0,0,34560,0
3,62,1,27984,64,74264,0,64,56,13,64,31,30,31,6,7,27,15,1,0,1,2,2,0,1,3,0,32402,2386.3225806451615,73976,13,1,3,13,4,1,1,2,1,1,136,126,6,131,1,4,129,4,30,0,0,0,76248,0
3,62,1,12624,64,24944,0,64,56,13,64,30,29,30,6,7,27,14,1,0,1,2,2,0,1,3,0,3085,548.2333333333333,16447,13,1,3,13,4,1,1,2,1,1,73,67,2,68,1,4,73,4,30,0,0,0,26864,0
2,62,1,4210752,64,87064,0,64,56,10,64,32,31,32,4,9,28,12,1,0,1,2,2,0,1,4,0,49935,2632.40625,84237,10,1,4,10,2,1,1,2,1,1,195,184,7,191,1,3,195,6,30,0,0,0,89112,0
3,62,1,27120,64,74256,0,64,56,13,64,31,30,31,6,6,27,15,1,0,1,2,2,0,1,3,0,23194,2177.451612903226,67501,13,1,3,13,4,1,1,2,1,1,159,154,1,154,1,4,159,6,32,0,0,0,76240,0
2,62,1,4316656,64,303864,0,64,56,10,64,32,31,32,4,9,28,12,1,0,1,2,2,0,1,4,0,137680,9977.90625,319293,10,1,4,10,2,1,1,2,1,1,828,591,228,611,1,216,593,5,29,0,0,0,305912,0
2,62,1,4227200,64,153232,0,64,56,10,64,32,31,32,4,9,28,12,1,0,1,2,2,0,1,4,0,91686,4753.8125,152122,10,1,4,10,2,1,1,2,1,1,230,167,56,188,1,41,189,6,30,0,0,0,155280,0
3,62,1,22576,64,33224,0,64,56,13,64,31,30,31,6,7,27,15,1,0,1,2,2,0,1,3,0,13925,871.2258064516129,27008,13,1,3,13,4,1,1,2,1,1,58,50,4,53,1,4,58,2,28,0,0,0,35208,0
3,62,1,33984,64,123408,0,64,56,13,64,33,32,33,6,8,29,16,1,0,1,2,2,0,1,4,0,64639,3464.3636363636365,114324,13,1,3,13,4,1,1,2,1,1,261,249,8,256,1,4,261,2,29,0,1,0,125520,0
2,62,1,4208240,64,74712,0,64,56,10,64,32,31,32,4,9,28,12,1,0,1,2,2,0,1,4,0,51792,2299.625,73588,10,1,4,10,2,1,1,2,1,1,93,76,10,84,1,8,85,5,29,0,0,0,76760,0
3,62,1,16016,64,29112,0,64,56,13,64,31,30,31,6,7,27,15,1,0,1,2,2,0,1,3,0,5637,735.741935483871,22808,13,1,3,13,4,1,1,2,1,1,117,113,0,112,1,4,117,8,34,0,0,0,31096,0
3,62,1,10784,64,20936,0,64,56,13,64,31,30,31,6,7,27,15,1,0,1,2,2,0,1,3,0,3769,361.3225806451613,11201,13,1,3,13,4,1,1,2,1,1,35,29,2,30,1,4,35,3,29,0,0,0,22920,0
3,62,1,133632,64,4064312,0,64,56,13,64,30,29,30,6,7,27,14,1,0,1,2,2,0,1,3,0,3151442,140394.36666666667,4211831,13,1,3,13,4,1,1,2,1,1,258,249,5,253,1,4,257,3,29,0,0,0,4066232,0
3,62,1,14048,64,21320,0,64,56,13,64,29,28,29,6,6,26,13,1,0,1,2,2,0,1,3,0,4609,559.3103448275862,16220,13,1,3,13,4,1,1,2,1,1,62,58,0,57,1,4,62,5,31,0,0,0,23176,0
3,62,1,16416,64,37736,0,64,56,13,64,30,29,30,6,6,26,14,1,0,1,2,2,0,1,3,0,12582,965.9666666666667,28979,13,1,3,13,4,1,1,2,1,1,111,99,3,105,1,5,104,3,29,0,0,0,39656,0
2,62,1,4216656,64,177720,0,64,56,10,64,32,31,32,4,9,28,12,1,0,1,2,2,0,1,4,0,120432,5535.75,177144,10,1,4,10,2,1,1,2,1,1,148,126,15,129,1,18,130,5,29,0,0,0,179768,0
3,62,1,4848,64,12800,0,64,56,13,64,30,29,30,6,6,26,14,1,0,1,2,2,0,1,3,0,853,157.6,4728,13,1,3,13,4,1,1,2,1,1,19,13,2,14,1,4,19,2,28,0,0,0,14720,0
3,62,1,25408,64,87184,0,64,56,13,64,31,30,31,6,7,27,15,1,0,1,2,2,0,1,3,0,52482,2519.9032258064517,78117,13,1,3,13,4,1,1,2,1,1,109,97,8,104,1,4,109,1,27,0,0,0,89168,0
3,62,1,49856,64,257888,0,64,56,13,64,30,29,30,6,7,27,14,1,0,1,2,2,0,1,3,0,165378,8877.733333333334,266332,13,1,3,13,4,1,1,2,1,1,434,344,81,428,1,5,145,1,27,0,0,0,259808,0
2,62,1,4207392,64,25296,0,64,56,13,64,30,29,30,5,7,27,13,1,0,1,2,2,0,1,4,0,8034,560.4666666666667,16814,13,1,3,13,4,1,1,2,1,1,51,46,3,48,1,2,48,1,24,0,0,0,27216,0
3,62,1,13392,64,55824,0,64,56,13,64,31,30,31,6,7,27,15,1,0,1,2,2,0,1,3,0,29049,1842.9032258064517,57130,13,1,3,13,4,1,1,2,1,1,74,66,4,69,1,4,74,1,27,0,0,0,57808,0
3,62,1,15424,64,83208,0,64,56,13,64,31,30,31,6,7,27,15,1,0,1,2,2,0,1,3,0,50432,4077.8387096774195,126413,13,1,3,13,4,1,1,2,1,1,79,68,7,72,1,6,72,2,28,0,0,0,85192,0
3,62,1,16416,64,37640,0,64,56,13,64,29,28,29,6,6,26,13,1,0,1,2,2,0,1,3,0,12582,1000.5172413793103,29015,13,1,3,13,4,1,1,2,1,1,113,101,3,107,1,5,104,3,29,0,0,0,39496,0
3,62,1,13904,64,25016,0,64,56,13,64,30,29,30,6,6,26,14,1,0,1,2,2,0,1,3,0,5314,544.2333333333333,16327,13,1,3,13,4,1,1,2,1,1,57,51,2,52,1,4,55,4,30,0,0,0,26936,0
2,62,1,4233712,64,247584,0,64,56,10,64,32,31,32,4,9,28,12,1,0,1,2,2,0,1,4,0,172479,7739.78125,247673,10,1,4,10,2,1,1,2,1,1,268,198,63,201,1,66,202,6,30,0,0,0,249632,0
3,62,1,44064,64,245616,0,64,56,13,64,30,29,30,6,7,27,14,1,0,1,2,2,0,1,3,0,154203,8125.666666666667,243770,13,1,3,13,4,1,1,2,1,1,139,127,8,134,1,4,139,2,28,0,0,0,247536,0
3,62,1,66096,64,336336,0,64,56,13,64,31,30,31,6,7,27,15,1,0,1,2,2,0,1,3,0,181459,10573.967741935483,327793,13,1,3,13,4,1,1,2,1,1,718,698,11,712,1,5,262,8,34,0,0,0,338320,0
3,62,1,21888,64,57936,0,64,56,13,64,31,30,31,6,7,27,15,1,0,1,2,2,0,1,3,0,65944,3729.3225806451615,115609,13,1,3,13,4,1,1,2,1,1,87,74,9,82,1,4,87,1,27,0,0,0,59920,0
3,62,1,23760,64,42624,0,64,56,13,64,30,29,30,6,7,27,14,1,0,1,2,2,0,1,3,0,18103,1324.1,39723,13,1,3,13,4,1,1,2,1,1,80,69,7,75,1,4,80,2,28,0,0,0,44544,0
3,62,1,18480,64,74312,0,64,56,13,64,31,30,31,6,7,27,15,1,0,1,2,2,0,1,3,0,45906,2191.2903225806454,67930,13,1,3,13,4,1,1,2,1,1,111,99,8,106,1,4,111,2,28,0,0,0,76296,0
3,62,1,11664,64,20936,0,64,56,13,64,31,30,31,6,7,27,15,1,0,1,2,2,0,1,3,0,4143,495.19354838709677,15351,13,1,3,13,4,1,1,2,1,1,60,56,0,55,1,4,60,5,31,0,0,0,22920,0
3,62,1,25792,64,132616,0,64,56,13,64,31,30,31,6,7,27,15,1,0,1,2,2,0,1,3,0,72931,5632.0,174592,13,1,3,13,4,1,1,2,1,1,132,118,10,125,1,6,116,3,29,0,0,0,134600,0
2,62,1,4203392,64,103176,0,64,56,10,64,32,31,32,4,9,28,12,1,0,1,2,2,0,1,4,0,81520,3150.0,100800,10,1,4,10,2,1,1,2,1,1,65,47,11,61,1,3,62,5,29,0,0,0,105224,0
3,62,1,12944,64,20928,0,64,56,13,64,31,30,31,6,7,27,15,1,0,1,2,2,0,1,3,0,5938,485.06451612903226,15037,13,1,3,13,4,1,1,2,1,1,54,45,5,49,1,4,54,2,28,0,0,0,22912,0
3,62,1,113696,64,553648,0,64,56,13,64,31,30,31,6,7,28,15,1,0,1,2,2,0,1,3,0,237358,17730.83870967742,549656,13,1,3,13,4,1,1,2,1,1,984,975,5,979,1,4,984,13,39,0,0,0,555632,0
2,62,1,4249376,64,240608,0,64,56,10,64,32,31,32,4,9,28,12,1,0,1,2,2,0,1,4,0,158880,7560.0,241920,10,1,4,10,2,1,1,2,1,1,400,344,47,374,1,25,375,6,30,0,0,0,242656,0
3,62,1,37920,64,876648,0,64,56,13,64,32,31,32,6,8,28,16,1,0,1,2,2,0,1,3,0,626601,31062.46875,993999,13,1,3,13,4,1,1,2,1,1,130,115,11,123,1,6,113,2,28,0,0,0,878696,0
3,62,1,14464,64,37312,0,64,56,13,64,31,30,31,6,7,27,15,1,0,1,2,2,0,1,3,0,14594,1031.967741935484,31991,13,1,3,13,4,1,1,2,1,1,90,80,6,85,1,4,90,2,28,0,0,0,39296,0
3,62,1,5632,64,12736,0,64,56,13,64,31,30,31,6,7,27,15,1,0,1,2,2,0,1,3,0,1259,235.1290322580645,7289,13,1,3,13,4,1,1,2,1,1,35,27,4,30,1,4,35,2,28,0,0,0,14720,0
2,62,1,4241088,64,202440,0,64,56,10,64,32,31,32,4,9,28,12,1,0,1,2,2,0,1,4,0,105746,6309.0,201888,10,1,4,10,2,1,1,2,1,1,332,188,135,201,1,130,202,7,31,0,0,0,204488,0
3,62,1,20848,64,119432,0,64,56,13,64,31,30,31,6,7,27,15,1,0,1,2,2,0,1,3,0,2636544,88660.41935483871,2748473,13,1,3,13,4,1,1,2,1,1,99,91,4,94,1,4,99,2,28,0,0,0,121416,0
3,62,1,26576,64,143960,0,64,56,13,64,31,30,31,6,7,27,15,1,0,1,2,2,0,1,3,0,96562,4734.4838709677415,146769,13,1,3,13,4,1,1,2,1,1,178,165,9,173,1,4,178,4,30,0,0,0,145944,0
3,62,1,11248,64,16840,0,64,56,13,64,31,30,31,6,7,27,15,1,0,1,2,2,0,1,3,0,2690,326.80645161290323,10131,13,1,3,13,4,1,1,2,1,1,47,37,6,42,1,4,47,1,27,0,0,0,18824,0
3,62,1,13424,64,25024,0,64,56,13,64,31,30,31,6,7,27,15,1,0,1,2,2,0,1,3,0,5028,538.9032258064516,16706,13,1,3,13,4,1,1,2,1,1,44,35,5,39,1,4,44,2,28,0,0,0,27008,0
3,62,1,17216,64,41320,0,64,56,13,64,30,29,30,6,7,27,14,1,0,1,2,2,0,1,3,0,15922,1161.7333333333333,34852,13,1,3,13,4,1,1,2,1,1,100,90,6,95,1,4,100,2,28,0,0,0,43240,0
2,62,1,4246032,64,113072,0,64,56,10,64,32,31,32,4,9,28,12,1,0,1,2,2,0,1,4,0,46240,3710.09375,118723,10,1,4,10,2,1,1,2,1,1,391,267,115,297,1,93,294,5,29,0,0,0,115120,0
3,62,1,9088,64,25008,0,64,56,13,64,30,29,30,6,6,26,14,1,0,1,2,2,0,1,3,0,69984,2938.9,88167,13,1,3,13,4,1,1,2,1,1,28,23,1,23,1,4,28,1,27,0,0,0,26928,0
2,62,1,4233184,64,112600,0,64,56,11,64,33,32,33,4,10,29,12,2,0,1,2,2,0,1,4,0,56864,3490.3939393939395,115183,11,1,4,11,2,1,1,2,1,1,267,207,51,232,1,34,233,6,30,0,0,0,114712,0
3,62,1,17360,64,168848,0,64,56,13,64,30,29,30,6,7,27,14,1,0,1,2,2,0,1,3,0,121162,8009.3,240279,13,1,3,13,4,1,1,2,1,1,85,76,5,80,1,4,85,2,28,0,0,0,170768,0
3,62,1,11856,64,33256,0,64,56,13,64,31,30,31,6,7,27,15,1,0,1,2,2,0,1,3,0,13634,832.3870967741935,25804,13,1,3,13,4,1,1,2,1,1,63,51,8,58,1,4,63,1,27,0,0,0,35240,0
2,62,1,4318832,64,354192,0,64,56,14,64,35,34,35,5,9,31,16,2,0,1,2,2,0,1,5,0,248044,10008.942857142858,350313,14,1,3,14,4,1,1,2,1,1,108,91,8,94,1,13,95,2,25,0,0,0,356432,0
3,62,1,5408,64,12728,0,64,56,13,64,31,30,31,6,7,27,15,1,0,1,2,2,0,1,3,0,888,233.96774193548387,7253,13,1,3,13,4,1,1,2,1,1,37,27,1,31,1,5,29,7,34,0,1,0,14712,0
3,62,1,15264,64,33216,0,64,56,13,64,30,29,30,6,6,26,14,1,0,1,2,2,0,1,3,0,14162,906.7666666666667,27203,13,1,3,13,4,1,1,2,1,1,62,58,0,57,1,4,62,3,29,0,0,0,35136,0
3,62,1,6336,64,12744,0,64,56,13,64,31,30,31,6,7,27,15,1,0,1,2,2,0,1,3,0,2066,260.16129032258067,8065,13,1,3,13,4,1,1,2,1,1,39,30,5,34,1,4,39,1,27,0,0,0,14728,0
3,62,1,11200,64,20928,0,64,56,13,64,31,30,31,6,7,27,15,1,0,1,2,2,0,1,3,0,3499,381.35483870967744,11822,13,1,3,13,4,1,1,2,1,1,53,46,3,48,1,4,50,5,31,0,0,0,22912,0
3,62,1,53440,64,1036856,0,64,56,13,64,32,31,32,6,8,28,16,1,0,1,2,2,0,1,3,0,712594,36212.4375,1158798,13,1,3,13,4,1,1,2,1,1,186,170,12,179,1,6,168,5,31,0,0,0,1038904,0
3,62,1,67792,64,770872,0,64,56,13,64,31,30,31,6,7,27,15,1,0,1,2,2,0,1,3,0,526628,34762.290322580644,1077631,13,1,3,13,4,1,1,2,1,1,709,619,81,703,1,5,202,5,31,0,0,0,772856,0
2,62,1,4218784,64,67032,0,64,56,10,64,32,31,32,4,9,28,12,1,0,1,2,2,0,1,4,0,32688,2146.0,68672,10,1,4,10,2,1,1,2,1,1,178,143,28,167,1,10,168,5,29,0,0,0,69080,0
2,62,1,4203952,64,25360,0,64,56,10,64,31,30,31,4,8,27,11,1,0,1,2,2,0,1,4,0,10590,768.5806451612904,23826,10,1,4,10,2,1,1,2,1,1,72,52,13,59,1,12,60,5,29,0,0,0,27344,0
3,62,1,6928,64,16824,0,64,56,13,64,31,30,31,6,7,27,15,1,0,1,2,2,0,1,3,0,3395,298.83870967741933,9264,13,1,3,13,4,1,1,2,1,1,30,23,3,25,1,4,30,1,27,0,0,0,18808,0
3,62,1,13280,64,21248,0,64,56,13,64,30,29,30,6,6,26,14,1,0,1,2,2,0,1,3,0,6143,550.2,16506,13,1,3,13,4,1,1,2,1,1,58,50,4,53,1,4,58,1,27,0,0,0,23168,0
3,62,1,10768,64,16984,0,64,56,13,64,30,29,30,6,6,26,14,1,0,1,2,2,0,1,3,0,1545,299.6,8988,13,1,3,13,4,1,1,2,1,1,52,42,1,46,1,5,44,6,32,0,0,0,18904,0
3,62,1,14768,64,45616,0,64,56,13,64,31,30,31,6,7,27,15,1,0,1,2,2,0,1,3,0,20450,1263.3225806451612,39163,13,1,3,13,4,1,1,2,1,1,87,77,6,82,1,4,87,1,27,0,0,0,47600,0
2,62,1,4211248,64,453288,0,64,56,10,64,32,31,32,4,9,28,12,1,0,1,2,2,0,1,4,0,296664,14053.0,449696,10,1,4,10,2,1,1,2,1,1,199,188,7,195,1,3,199,6,30,0,0,0,455336,0
3,62,1,17872,64,38368,0,64,56,13,64,30,29,30,6,6,26,14,1,0,1,2,2,0,1,3,0,18594,1252.4,37572,13,1,3,13,4,1,1,2,1,1,66,58,4,61,1,4,66,1,27,0,0,0,40288,0
3,62,1,13280,64,29120,0,64,56,13,64,31,30,31,6,7,27,15,1,0,1,2,2,0,1,3,0,8196,581.516129032258,18027,13,1,3,13,4,1,1,2,1,1,47,39,4,42,1,4,47,2,28,0,0,0,31104,0
3,62,1,133632,64,4064312,0,64,56,13,64,30,29,30,6,7,27,14,1,0,1,2,2,0,1,3,0,3151442,140394.36666666667,4211831,13,1,3,13,4,1,1,2,1,1,258,249,5,253,1,4,257,3,29,0,0,0,4066232,0
2,62,1,4242448,64,665424,0,64,56,10,64,32,31,32,4,9,28,12,1,0,1,2,2,0,1,4,0,520139,20693.25,662184,10,1,4,10,2,1,1,2,1,1,302,251,44,202,1,99,203,5,29,0,0,0,667472,0
2,62,1,4233168,64,108344,0,64,56,10,64,32,31,32,4,9,28,12,1,0,1,2,2,0,1,4,0,54192,3478.75,111320,10,1,4,10,2,1,1,2,1,1,293,190,94,211,1,81,207,5,29,0,0,0,110392,0
3,62,1,18368,64,139712,0,64,56,13,64,30,29,30,6,6,26,14,1,0,1,2,2,0,1,3,0,91186,4478.433333333333,134353,13,1,3,13,4,1,1,2,1,1,143,138,1,138,1,4,143,4,30,0,0,0,141632,0
2,62,1,4254720,64,301304,0,64,56,10,64,32,31,32,4,9,28,12,1,0,1,2,2,0,1,4,0,201600,9662.9375,309214,10,1,4,10,2,1,1,2,1,1,379,297,75,289,1,89,290,5,29,0,0,0,303352,0
3,62,1,335360,64,3216416,0,64,56,14,64,34,33,34,6,8,30,16,2,0,1,2,2,0,1,4,0,2329337,96009.61764705883,3264327,14,1,3,14,4,1,1,2,1,1,217,200,6,205,1,11,217,6,32,0,0,0,3218592,0
3,62,1,5424,64,12792,0,64,56,13,64,29,28,29,6,6,26,13,1,0,1,2,2,0,1,3,0,784,214.06896551724137,6208,13,1,3,13,4,1,1,2,1,1,29,25,0,24,1,4,29,7,33,0,0,0,14648,0
3,62,1,12512,64,25304,0,64,56,13,64,31,30,31,6,7,27,15,1,0,1,2,2,0,1,3,0,5202,578.2903225806451,17927,13,1,3,13,4,1,1,2,1,1,48,38,6,43,1,4,48,1,27,0,0,0,27288,0
3,62,1,10832,64,16832,0,64,56,13,64,31,30,31,6,7,27,15,1,0,1,2,2,0,1,3,0,2322,325.96774193548384,10105,13,1,3,13,4,1,1,2,1,1,48,39,5,43,1,4,48,2,28,0,0,0,18816,0
3,62,1,15760,64,173864,0,64,56,13,64,30,29,30,6,7,27,14,1,0,1,2,2,0,1,3,0,127236,5711.233333333334,171337,13,1,3,13,4,1,1,2,1,1,117,111,2,112,1,4,117,3,29,0,0,0,175784,0
3,62,1,12480,64,33376,0,64,56,13,64,31,30,31,6,7,27,15,1,0,1,2,2,0,1,3,0,14498,884.483870967742,27419,13,1,3,13,4,1,1,2,1,1,64,51,9,59,1,4,64,1,27,0,0,0,35360,0
2,62,1,4215104,64,83152,0,64,56,10,64,32,31,32,4,9,28,12,1,0,1,2,2,0,1,4,0,50928,2591.59375,82931,10,1,4,10,2,1,1,2,1,1,139,108,24,129,1,9,130,5,29,0,0,0,85200,0
3,62,1,37984,64,277120,0,64,56,13,64,30,29,30,6,7,27,14,1,0,1,2,2,0,1,3,0,198749,9110.733333333334,273322,13,1,3,13,4,1,1,2,1,1,191,178,9,186,1,4,191,3,29,0,0,0,279040,0
2,62,1,4245760,64,207552,0,64,56,10,64,32,31,32,4,9,28,12,1,0,1,2,2,0,1,4,0,126005,6635.4375,212334,10,1,4,10,2,1,1,2,1,1,346,300,39,330,1,15,331,5,29,0,0,0,209600,0
3,62,1,16528,64,33216,0,64,56,13,64,31,30,31,6,7,27,15,1,0,1,2,2,0,1,3,0,16472,1501.967741935484,46561,13,1,3,13,4,1,1,2,1,1,80,70,6,75,1,4,80,1,27,0,0,0,35200,0
3,62,1,13616,64,25024,0,64,56,13,64,31,30,31,6,7,27,15,1,0,1,2,2,0,1,3,0,5051,487.6774193548387,15118,13,1,3,13,4,1,1,2,1,1,42,34,4,37,1,4,42,2,28,0,0,0,27008,0
3,62,1,33344,64,87416,0,64,56,13,64,31,30,31,6,7,27,15,1,0,1,2,2,0,1,3,0,44450,2633.6451612903224,81643,13,1,3,13,4,1,1,2,1,1,180,167,9,175,1,4,180,5,31,0,0,0,89400,0
3,62,1,10848,64,17160,0,64,56,13,64,30,29,30,6,6,27,14,1,0,1,2,2,0,1,3,0,1943,324.43333333333334,9733,13,1,3,13,4,1,1,2,1,1,38,33,1,33,1,4,38,5,31,0,0,0,19080,0
3,62,1,147744,64,982408,0,64,56,13,64,31,30,31,6,7,27,15,1,0,1,2,2,0,1,3,0,554306,31599.41935483871,979582,13,1,3,13,4,1,1,2,1,1,708,699,5,703,1,4,707,8,34,0,0,0,984392,0
2,62,1,4209888,64,62520,0,64,56,10,64,32,31,32,4,9,28,12,1,0,1,2,2,0,1,4,0,31542,1834.34375,58699,10,1,4,10,2,1,1,2,1,1,116,92,17,102,1,13,103,6,30,0,0,0,64568,0
3,62,1,109904,64,1145880,0,64,56,13,64,30,29,30,6,7,27,14,1,0,1,2,2,0,1,3,0,820226,38388.76666666667,1151663,13,1,3,13,4,1,1,2,1,1,437,423,10,432,1,4,433,9,35,0,0,0,1147800,0
3,62,1,13024,64,42112,0,64,56,13,64,30,29,30,6,6,26,14,1,0,1,2,2,0,1,3,0,32168,2209.733333333333,66292,13,1,3,13,4,1,1,2,1,1,53,44,5,48,1,4,52,2,28,0,0,0,44032,0
3,62,1,7200,64,16832,0,64,56,13,64,31,30,31,6,7,27,15,1,0,1,2,2,0,1,3,0,3106,359.03225806451616,11130,13,1,3,13,4,1,1,2,1,1,41,31,6,36,1,4,41,1,27,0,0,0,18816,0
3,62,1,18800,64,49624,0,64,56,13,64,31,30,31,6,7,27,15,1,0,1,2,2,0,1,3,0,19710,1501.3870967741937,46543,13,1,3,13,4,1,1,2,1,1,140,125,6,134,1,5,132,4,30,0,0,0,51608,0
3,62,1,67040,64,219992,0,64,56,13,64,29,28,29,6,6,26,13,1,0,1,2,2,0,1,3,0,95841,7336.241379310345,212751,13,1,3,13,4,1,1,2,1,1,416,409,3,411,1,4,415,5,31,0,0,0,221848,0
3,62,1,40864,64,87760,0,64,56,13,64,32,31,32,6,7,28,16,1,0,1,2,2,0,1,3,0,31850,2593.03125,82977,13,1,3,13,4,1,1,2,1,1,255,249,2,250,1,4,255,11,37,0,0,0,89808,0
3,62,1,22832,64,157968,0,64,56,13,64,31,30,31,6,7,27,15,1,0,1,2,2,0,1,3,0,74528,4824.967741935484,149574,13,1,3,13,4,1,1,2,1,1,49,43,2,44,1,4,49,1,27,0,0,0,159952,0
3,62,1,7279600,64,28099144,0,64,56,14,64,34,33,34,5,11,31,15,3,0,1,2,2,0,1,4,0,9440711,833202.5588235294,28328887,14,1,3,14,4,1,1,2,1,1,72570,28458,44101,72564,1,5,65,1,27,0,0,0,28101320,0
3,62,1,6704,64,12632,0,64,56,13,64,29,28,29,6,6,26,13,1,0,1,2,2,0,1,3,0,2667,239.79310344827587,6954,13,1,3,13,4,1,1,2,1,1,18,13,1,13,1,4,18,3,29,0,0,0,14488,0
3,62,1,44064,64,245616,0,64,56,13,64,30,29,30,6,7,27,14,1,0,1,2,2,0,1,3,0,154203,8125.666666666667,243770,13,1,3,13,4,1,1,2,1,1,139,127,8,134,1,4,139,2,28,0,0,0,247536,0
3,62,1,13616,64,20824,0,64,56,13,64,29,28,29,6,6,26,13,1,0,1,2,2,0,1,3,0,4066,477.8965517241379,13859,13,1,3,13,4,1,1,2,1,1,60,56,0,55,1,4,60,6,32,0,0,0,22680,0
2,62,1,4204928,64,58192,0,64,56,10,64,32,31,32,4,9,28,12,1,0,1,2,2,0,1,4,0,38952,1799.0625,57570,10,1,4,10,2,1,1,2,1,1,76,58,11,71,1,4,72,5,29,0,0,0,60240,0
3,62,1,19904,64,102848,0,64,56,13,64,31,30,31,6,7,27,15,1,0,1,2,2,0,1,3,0,67991,3230.483870967742,100145,13,1,3,13,4,1,1,2,1,1,55,46,5,50,1,4,55,2,28,0,0,0,104832,0
2,62,1,4380032,64,26052024,0,64,56,11,64,33,32,33,4,10,29,12,2,0,1,2,2,0,1,4,0,16701586,795349.8484848485,26246545,11,1,4,11,2,1,1,2,1,1,334,305,22,329,1,4,334,8,32,0,0,0,26054136,0
2,62,1,4201936,64,21216,0,64,56,10,64,31,30,31,4,8,27,11,1,0,1,2,2,0,1,4,0,7621,585.4193548387096,18148,10,1,4,10,2,1,1,2,1,1,57,44,6,50,1,6,51,5,29,0,0,0,23200,0
3,62,1,26528,64,54256,0,64,56,13,64,31,30,31,6,7,27,15,1,0,1,2,2,0,1,3,0,24146,1552.774193548387,48136,13,1,3,13,4,1,1,2,1,1,125,119,2,120,1,4,125,4,30,0,0,0,56240,0
3,62,1,36048,64,116144,0,64,56,13,64,31,30,31,6,7,27,15,1,0,1,2,2,0,1,3,0,59362,3573.0967741935483,110766,13,1,3,13,4,1,1,2,1,1,149,143,2,144,1,4,149,3,29,0,0,0,118128,0
